"Sdate","Cosit","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag Text","AvgSpeed","PmlHGV","Class1Volume","Class2Volume","Class3Volume","Class4Volume","Class5Volume","Class6Volume"
2018-02-01 00:25:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17593,0,0,0,0,0,0,0
2018-02-01 00:25:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17593,0,0,0,0,0,0,0
2018-02-01 00:25:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17593,0,0,0,0,0,0,0
2018-02-01 00:30:00,="000000001157",1,"EB_NS",2,"East",6,0,"",20232,167,0,5,0,1,0,0
2018-02-01 00:30:00,="000000001157",2,"EB_OS",2,"East",0,0,"",20232,0,0,0,0,0,0,0
2018-02-01 00:30:00,="000000001157",3,"WB_OS",1,"West",0,0,"",20232,0,0,0,0,0,0,0
2018-02-01 00:30:00,="000000001157",4,"WB_NS",1,"West",0,0,"",20232,0,0,0,0,0,0,0
2018-02-01 00:35:00,="000000001157",1,"EB_NS",2,"East",2,0,"",18472,500,0,1,0,1,0,0
2018-02-01 00:35:00,="000000001157",2,"EB_OS",2,"East",0,0,"",18472,0,0,0,0,0,0,0
2018-02-01 00:35:00,="000000001157",3,"WB_OS",1,"West",0,0,"",18472,0,0,0,0,0,0,0
2018-02-01 00:35:00,="000000001157",4,"WB_NS",1,"West",0,0,"",18472,0,0,0,0,0,0,0
2018-02-01 00:40:00,="000000001157",1,"EB_NS",2,"East",4,0,"",20139,250,0,3,0,1,0,0
2018-02-01 00:40:00,="000000001157",2,"EB_OS",2,"East",0,0,"",20139,0,0,0,0,0,0,0
2018-02-01 00:40:00,="000000001157",3,"WB_OS",1,"West",0,0,"",20139,0,0,0,0,0,0,0
2018-02-01 00:40:00,="000000001157",4,"WB_NS",1,"West",0,0,"",20139,0,0,0,0,0,0,0
2018-02-01 00:45:00,="000000001157",1,"EB_NS",2,"East",3,0,"",27037,333,0,2,0,0,1,0
2018-02-01 00:45:00,="000000001157",2,"EB_OS",2,"East",0,0,"",27037,0,0,0,0,0,0,0
2018-02-01 00:45:00,="000000001157",3,"WB_OS",1,"West",0,0,"",27037,0,0,0,0,0,0,0
2018-02-01 00:45:00,="000000001157",4,"WB_NS",1,"West",0,0,"",27037,0,0,0,0,0,0,0
2018-02-01 00:50:00,="000000001157",1,"EB_NS",2,"East",1,0,"",22222,0,0,1,0,0,0,0
2018-02-01 00:50:00,="000000001157",2,"EB_OS",2,"East",0,0,"",22222,0,0,0,0,0,0,0
2018-02-01 00:50:00,="000000001157",3,"WB_OS",1,"West",0,0,"",22222,0,0,0,0,0,0,0
2018-02-01 00:50:00,="000000001157",4,"WB_NS",1,"West",0,0,"",22222,0,0,0,0,0,0,0
2018-02-01 00:55:00,="000000001157",1,"EB_NS",2,"East",0,0,"",22222,0,0,0,0,0,0,0
2018-02-01 00:55:00,="000000001157",2,"EB_OS",2,"East",0,0,"",22222,0,0,0,0,0,0,0
2018-02-01 00:55:00,="000000001157",3,"WB_OS",1,"West",0,0,"",22222,0,0,0,0,0,0,0
2018-02-01 00:55:00,="000000001157",4,"WB_NS",1,"West",0,0,"",22222,0,0,0,0,0,0,0
2018-02-01 01:00:00,="000000001157",1,"EB_NS",2,"East",2,0,"",22638,0,0,2,0,0,0,0
2018-02-01 01:00:00,="000000001157",2,"EB_OS",2,"East",0,0,"",22638,0,0,0,0,0,0,0
2018-02-01 01:00:00,="000000001157",3,"WB_OS",1,"West",0,0,"",22638,0,0,0,0,0,0,0
2018-02-01 01:00:00,="000000001157",4,"WB_NS",1,"West",0,0,"",22638,0,0,0,0,0,0,0
2018-02-01 01:05:00,="000000001157",1,"EB_NS",2,"East",1,0,"",22778,0,0,1,0,0,0,0
2018-02-01 01:05:00,="000000001157",2,"EB_OS",2,"East",0,0,"",22778,0,0,0,0,0,0,0
2018-02-01 01:05:00,="000000001157",3,"WB_OS",1,"West",0,0,"",22778,0,0,0,0,0,0,0
2018-02-01 01:05:00,="000000001157",4,"WB_NS",1,"West",0,0,"",22778,0,0,0,0,0,0,0
2018-02-01 01:10:00,="000000001157",1,"EB_NS",2,"East",3,0,"",23704,333,0,2,0,1,0,0
2018-02-01 01:10:00,="000000001157",2,"EB_OS",2,"East",0,0,"",23704,0,0,0,0,0,0,0
2018-02-01 01:10:00,="000000001157",3,"WB_OS",1,"West",0,0,"",23704,0,0,0,0,0,0,0
2018-02-01 01:10:00,="000000001157",4,"WB_NS",1,"West",0,0,"",23704,0,0,0,0,0,0,0
2018-02-01 01:15:00,="000000001157",1,"EB_NS",2,"East",2,0,"",21806,0,0,2,0,0,0,0
2018-02-01 01:15:00,="000000001157",2,"EB_OS",2,"East",0,0,"",21806,0,0,0,0,0,0,0
2018-02-01 01:15:00,="000000001157",3,"WB_OS",1,"West",0,0,"",21806,0,0,0,0,0,0,0
2018-02-01 01:15:00,="000000001157",4,"WB_NS",1,"West",0,0,"",21806,0,0,0,0,0,0,0
2018-02-01 01:20:00,="000000001157",1,"EB_NS",2,"East",1,0,"",19167,0,0,1,0,0,0,0
2018-02-01 01:20:00,="000000001157",2,"EB_OS",2,"East",0,0,"",19167,0,0,0,0,0,0,0
2018-02-01 01:20:00,="000000001157",3,"WB_OS",1,"West",0,0,"",19167,0,0,0,0,0,0,0
2018-02-01 01:20:00,="000000001157",4,"WB_NS",1,"West",0,0,"",19167,0,0,0,0,0,0,0
2018-02-01 01:25:00,="000000001157",1,"EB_NS",2,"East",0,0,"",19167,0,0,0,0,0,0,0
2018-02-01 01:25:00,="000000001157",2,"EB_OS",2,"East",0,0,"",19167,0,0,0,0,0,0,0
2018-02-01 01:25:00,="000000001157",3,"WB_OS",1,"West",0,0,"",19167,0,0,0,0,0,0,0
2018-02-01 01:25:00,="000000001157",4,"WB_NS",1,"West",0,0,"",19167,0,0,0,0,0,0,0
2018-02-01 01:30:00,="000000001157",1,"EB_NS",2,"East",1,0,"",30556,0,0,1,0,0,0,0
2018-02-01 01:30:00,="000000001157",2,"EB_OS",2,"East",0,0,"",30556,0,0,0,0,0,0,0
2018-02-01 01:30:00,="000000001157",3,"WB_OS",1,"West",0,0,"",30556,0,0,0,0,0,0,0
2018-02-01 01:30:00,="000000001157",4,"WB_NS",1,"West",0,0,"",30556,0,0,0,0,0,0,0
2018-02-01 01:35:00,="000000001157",1,"EB_NS",2,"East",0,0,"",30556,0,0,0,0,0,0,0
2018-02-01 01:35:00,="000000001157",2,"EB_OS",2,"East",0,0,"",30556,0,0,0,0,0,0,0
2018-02-01 01:35:00,="000000001157",3,"WB_OS",1,"West",0,0,"",30556,0,0,0,0,0,0,0
2018-02-01 01:35:00,="000000001157",4,"WB_NS",1,"West",0,0,"",30556,0,0,0,0,0,0,0
2018-02-01 01:40:00,="000000001157",1,"EB_NS",2,"East",2,0,"",19167,500,0,1,0,1,0,0
2018-02-01 01:40:00,="000000001157",2,"EB_OS",2,"East",0,0,"",19167,0,0,0,0,0,0,0
2018-02-01 01:40:00,="000000001157",3,"WB_OS",1,"West",0,0,"",19167,0,0,0,0,0,0,0
2018-02-01 01:40:00,="000000001157",4,"WB_NS",1,"West",0,0,"",19167,0,0,0,0,0,0,0
2018-02-01 01:45:00,="000000001157",1,"EB_NS",2,"East",4,0,"",20416,0,0,4,0,0,0,0
2018-02-01 01:45:00,="000000001157",2,"EB_OS",2,"East",0,0,"",20416,0,0,0,0,0,0,0
2018-02-01 01:45:00,="000000001157",3,"WB_OS",1,"West",0,0,"",20416,0,0,0,0,0,0,0
2018-02-01 01:45:00,="000000001157",4,"WB_NS",1,"West",0,0,"",20416,0,0,0,0,0,0,0
2018-02-01 01:50:00,="000000001157",1,"EB_NS",2,"East",1,0,"",21944,0,0,1,0,0,0,0
2018-02-01 01:50:00,="000000001157",2,"EB_OS",2,"East",0,0,"",21944,0,0,0,0,0,0,0
2018-02-01 01:50:00,="000000001157",3,"WB_OS",1,"West",0,0,"",21944,0,0,0,0,0,0,0
2018-02-01 01:50:00,="000000001157",4,"WB_NS",1,"West",0,0,"",21944,0,0,0,0,0,0,0
2018-02-01 01:55:00,="000000001157",1,"EB_NS",2,"East",1,0,"",19722,0,0,1,0,0,0,0
2018-02-01 01:55:00,="000000001157",2,"EB_OS",2,"East",0,0,"",19722,0,0,0,0,0,0,0
2018-02-01 01:55:00,="000000001157",3,"WB_OS",1,"West",0,0,"",19722,0,0,0,0,0,0,0
2018-02-01 01:55:00,="000000001157",4,"WB_NS",1,"West",0,0,"",19722,0,0,0,0,0,0,0
2018-02-01 02:00:00,="000000001157",1,"EB_NS",2,"East",3,0,"",18334,0,0,3,0,0,0,0
2018-02-01 02:00:00,="000000001157",2,"EB_OS",2,"East",0,0,"",18334,0,0,0,0,0,0,0
2018-02-01 02:00:00,="000000001157",3,"WB_OS",1,"West",0,0,"",18334,0,0,0,0,0,0,0
2018-02-01 02:00:00,="000000001157",4,"WB_NS",1,"West",0,0,"",18334,0,0,0,0,0,0,0
2018-02-01 02:05:00,="000000001157",1,"EB_NS",2,"East",3,0,"",17500,0,0,3,0,0,0,0
2018-02-01 02:05:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17500,0,0,0,0,0,0,0
2018-02-01 02:05:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17500,0,0,0,0,0,0,0
2018-02-01 02:05:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17500,0,0,0,0,0,0,0
2018-02-01 02:10:00,="000000001157",1,"EB_NS",2,"East",3,0,"",22593,333,0,2,0,1,0,0
2018-02-01 02:10:00,="000000001157",2,"EB_OS",2,"East",0,0,"",22593,0,0,0,0,0,0,0
2018-02-01 02:10:00,="000000001157",3,"WB_OS",1,"West",0,0,"",22593,0,0,0,0,0,0,0
2018-02-01 02:10:00,="000000001157",4,"WB_NS",1,"West",0,0,"",22593,0,0,0,0,0,0,0
2018-02-01 02:15:00,="000000001157",1,"EB_NS",2,"East",1,0,"",21389,0,0,1,0,0,0,0
2018-02-01 02:15:00,="000000001157",2,"EB_OS",2,"East",0,0,"",21389,0,0,0,0,0,0,0
2018-02-01 02:15:00,="000000001157",3,"WB_OS",1,"West",0,0,"",21389,0,0,0,0,0,0,0
2018-02-01 02:15:00,="000000001157",4,"WB_NS",1,"West",0,0,"",21389,0,0,0,0,0,0,0
2018-02-01 02:20:00,="000000001157",1,"EB_NS",2,"East",1,0,"",18333,0,0,1,0,0,0,0
2018-02-01 02:20:00,="000000001157",2,"EB_OS",2,"East",0,0,"",18333,0,0,0,0,0,0,0
2018-02-01 02:20:00,="000000001157",3,"WB_OS",1,"West",0,0,"",18333,0,0,0,0,0,0,0
2018-02-01 02:20:00,="000000001157",4,"WB_NS",1,"West",0,0,"",18333,0,0,0,0,0,0,0
2018-02-01 02:25:00,="000000001157",1,"EB_NS",2,"East",3,0,"",19445,0,0,3,0,0,0,0
2018-02-01 02:25:00,="000000001157",2,"EB_OS",2,"East",0,0,"",19445,0,0,0,0,0,0,0
2018-02-01 02:25:00,="000000001157",3,"WB_OS",1,"West",0,0,"",19445,0,0,0,0,0,0,0
2018-02-01 02:25:00,="000000001157",4,"WB_NS",1,"West",0,0,"",19445,0,0,0,0,0,0,0
2018-02-01 02:30:00,="000000001157",1,"EB_NS",2,"East",0,0,"",19445,0,0,0,0,0,0,0
2018-02-01 02:30:00,="000000001157",2,"EB_OS",2,"East",0,0,"",19445,0,0,0,0,0,0,0
2018-02-01 02:30:00,="000000001157",3,"WB_OS",1,"West",0,0,"",19445,0,0,0,0,0,0,0
2018-02-01 02:30:00,="000000001157",4,"WB_NS",1,"West",0,0,"",19445,0,0,0,0,0,0,0
2018-02-01 02:35:00,="000000001157",1,"EB_NS",2,"East",2,0,"",20694,500,0,1,0,0,1,0
2018-02-01 02:35:00,="000000001157",2,"EB_OS",2,"East",0,0,"",20694,0,0,0,0,0,0,0
2018-02-01 02:35:00,="000000001157",3,"WB_OS",1,"West",0,0,"",20694,0,0,0,0,0,0,0
2018-02-01 02:35:00,="000000001157",4,"WB_NS",1,"West",0,0,"",20694,0,0,0,0,0,0,0
2018-02-01 02:40:00,="000000001157",1,"EB_NS",2,"East",1,0,"",21944,1000,0,0,0,0,1,0
2018-02-01 02:40:00,="000000001157",2,"EB_OS",2,"East",0,0,"",21944,0,0,0,0,0,0,0
2018-02-01 02:40:00,="000000001157",3,"WB_OS",1,"West",0,0,"",21944,0,0,0,0,0,0,0
2018-02-01 02:40:00,="000000001157",4,"WB_NS",1,"West",0,0,"",21944,0,0,0,0,0,0,0
2018-02-01 02:45:00,="000000001157",1,"EB_NS",2,"East",2,0,"",19306,0,0,2,0,0,0,0
2018-02-01 02:45:00,="000000001157",2,"EB_OS",2,"East",0,0,"",19306,0,0,0,0,0,0,0
2018-02-01 02:45:00,="000000001157",3,"WB_OS",1,"West",0,0,"",19306,0,0,0,0,0,0,0
2018-02-01 02:45:00,="000000001157",4,"WB_NS",1,"West",0,0,"",19306,0,0,0,0,0,0,0
2018-02-01 02:50:00,="000000001157",1,"EB_NS",2,"East",1,0,"",21389,1000,0,0,0,0,1,0
2018-02-01 02:50:00,="000000001157",2,"EB_OS",2,"East",0,0,"",21389,0,0,0,0,0,0,0
2018-02-01 02:50:00,="000000001157",3,"WB_OS",1,"West",0,0,"",21389,0,0,0,0,0,0,0
2018-02-01 02:50:00,="000000001157",4,"WB_NS",1,"West",0,0,"",21389,0,0,0,0,0,0,0
2018-02-01 02:55:00,="000000001157",1,"EB_NS",2,"East",1,0,"",25278,0,0,1,0,0,0,0
2018-02-01 02:55:00,="000000001157",2,"EB_OS",2,"East",0,0,"",25278,0,0,0,0,0,0,0
2018-02-01 02:55:00,="000000001157",3,"WB_OS",1,"West",0,0,"",25278,0,0,0,0,0,0,0
2018-02-01 02:55:00,="000000001157",4,"WB_NS",1,"West",0,0,"",25278,0,0,0,0,0,0,0
2018-02-01 03:00:00,="000000001157",1,"EB_NS",2,"East",2,0,"",18750,500,0,1,0,1,0,0
2018-02-01 03:00:00,="000000001157",2,"EB_OS",2,"East",0,0,"",18750,0,0,0,0,0,0,0
2018-02-01 03:00:00,="000000001157",3,"WB_OS",1,"West",0,0,"",18750,0,0,0,0,0,0,0
2018-02-01 03:00:00,="000000001157",4,"WB_NS",1,"West",0,0,"",18750,0,0,0,0,0,0,0
2018-02-01 03:05:00,="000000001157",1,"EB_NS",2,"East",2,0,"",19306,0,0,2,0,0,0,0
2018-02-01 03:05:00,="000000001157",2,"EB_OS",2,"East",0,0,"",19306,0,0,0,0,0,0,0
2018-02-01 03:05:00,="000000001157",3,"WB_OS",1,"West",0,0,"",19306,0,0,0,0,0,0,0
2018-02-01 03:05:00,="000000001157",4,"WB_NS",1,"West",0,0,"",19306,0,0,0,0,0,0,0
2018-02-01 03:10:00,="000000001157",1,"EB_NS",2,"East",1,0,"",23889,1000,0,0,0,1,0,0
2018-02-01 03:10:00,="000000001157",2,"EB_OS",2,"East",0,0,"",23889,0,0,0,0,0,0,0
2018-02-01 03:10:00,="000000001157",3,"WB_OS",1,"West",0,0,"",23889,0,0,0,0,0,0,0
2018-02-01 03:10:00,="000000001157",4,"WB_NS",1,"West",0,0,"",23889,0,0,0,0,0,0,0
2018-02-01 03:15:00,="000000001157",1,"EB_NS",2,"East",3,0,"",20370,333,0,2,0,1,0,0
2018-02-01 03:15:00,="000000001157",2,"EB_OS",2,"East",0,0,"",20370,0,0,0,0,0,0,0
2018-02-01 03:15:00,="000000001157",3,"WB_OS",1,"West",0,0,"",20370,0,0,0,0,0,0,0
2018-02-01 03:15:00,="000000001157",4,"WB_NS",1,"West",0,0,"",20370,0,0,0,0,0,0,0
2018-02-01 03:20:00,="000000001157",1,"EB_NS",2,"East",0,0,"",20370,0,0,0,0,0,0,0
2018-02-01 03:20:00,="000000001157",2,"EB_OS",2,"East",0,0,"",20370,0,0,0,0,0,0,0
2018-02-01 03:20:00,="000000001157",3,"WB_OS",1,"West",0,0,"",20370,0,0,0,0,0,0,0
2018-02-01 03:20:00,="000000001157",4,"WB_NS",1,"West",0,0,"",20370,0,0,0,0,0,0,0
2018-02-01 03:25:00,="000000001157",1,"EB_NS",2,"East",2,0,"",36806,1000,0,0,0,2,0,0
2018-02-01 03:25:00,="000000001157",2,"EB_OS",2,"East",0,0,"",36806,0,0,0,0,0,0,0
2018-02-01 03:25:00,="000000001157",3,"WB_OS",1,"West",0,0,"",36806,0,0,0,0,0,0,0
2018-02-01 03:25:00,="000000001157",4,"WB_NS",1,"West",0,0,"",36806,0,0,0,0,0,0,0
2018-02-01 03:30:00,="000000001157",1,"EB_NS",2,"East",3,0,"",20278,333,0,2,0,0,1,0
2018-02-01 03:30:00,="000000001157",2,"EB_OS",2,"East",0,0,"",20278,0,0,0,0,0,0,0
2018-02-01 03:30:00,="000000001157",3,"WB_OS",1,"West",0,0,"",20278,0,0,0,0,0,0,0
2018-02-01 03:30:00,="000000001157",4,"WB_NS",1,"West",0,0,"",20278,0,0,0,0,0,0,0
2018-02-01 03:35:00,="000000001157",1,"EB_NS",2,"East",2,0,"",16250,0,0,2,0,0,0,0
2018-02-01 03:35:00,="000000001157",2,"EB_OS",2,"East",0,0,"",16250,0,0,0,0,0,0,0
2018-02-01 03:35:00,="000000001157",3,"WB_OS",1,"West",0,0,"",16250,0,0,0,0,0,0,0
2018-02-01 03:35:00,="000000001157",4,"WB_NS",1,"West",0,0,"",16250,0,0,0,0,0,0,0
2018-02-01 03:40:00,="000000001157",1,"EB_NS",2,"East",3,0,"",17130,333,0,2,0,0,1,0
2018-02-01 03:40:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17130,0,0,0,0,0,0,0
2018-02-01 03:40:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17130,0,0,0,0,0,0,0
2018-02-01 03:40:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17130,0,0,0,0,0,0,0
2018-02-01 03:45:00,="000000001157",1,"EB_NS",2,"East",2,0,"",22222,0,0,2,0,0,0,0
2018-02-01 03:45:00,="000000001157",2,"EB_OS",2,"East",0,0,"",22222,0,0,0,0,0,0,0
2018-02-01 03:45:00,="000000001157",3,"WB_OS",1,"West",0,0,"",22222,0,0,0,0,0,0,0
2018-02-01 03:45:00,="000000001157",4,"WB_NS",1,"West",0,0,"",22222,0,0,0,0,0,0,0
2018-02-01 03:50:00,="000000001157",1,"EB_NS",2,"East",1,0,"",18611,0,0,1,0,0,0,0
2018-02-01 03:50:00,="000000001157",2,"EB_OS",2,"East",0,0,"",18611,0,0,0,0,0,0,0
2018-02-01 03:50:00,="000000001157",3,"WB_OS",1,"West",0,0,"",18611,0,0,0,0,0,0,0
2018-02-01 03:50:00,="000000001157",4,"WB_NS",1,"West",0,0,"",18611,0,0,0,0,0,0,0
2018-02-01 03:55:00,="000000001157",1,"EB_NS",2,"East",2,0,"",17778,0,0,2,0,0,0,0
2018-02-01 03:55:00,="000000001157",2,"EB_OS",2,"East",0,0,"",17778,0,0,0,0,0,0,0
2018-02-01 03:55:00,="000000001157",3,"WB_OS",1,"West",0,0,"",17778,0,0,0,0,0,0,0
2018-02-01 03:55:00,="000000001157",4,"WB_NS",1,"West",0,0,"",17778,0,0,0,0,0,0,0
2018-02-01 04:00:00,="000000001157",1,"EB_NS",2,"East",1,0,"",25278,0,0,1,0,0,0,0
2018-02-01 04:00:00,="000000001157",2,"EB_OS",2,"East",0,0,"",25278,0,0,0,0,0,0,0
2018-02-01 04:00:00,="000000001157",3,"WB_OS",1,"West",0,0,"",25278,0,0,0,0,0,0,0
2018-02-01 04:00:00,="000000001157",4,"WB_NS",1,"West",0,0,"",25278,0,0,0,0,0,0,0
2018-02-01 04:05:00,="000000001157",1,"EB_NS",2,"East",1,0,"",25278,0,0,1,0,0,0,0
2018-02-01 04:05:00,="000000001157",2,"EB_OS",2,"East",0,0,"",25278,0,0,0,0,0,0,0
2018-02-01 04:05:00,="000000001157",3,"WB_OS",1,"West",0,0,"",25278,0,0,0,0,0,0,0
2018-02-01 04:05:00,="000000001157",4,"WB_NS",1,"West",0,0,"",25278,0,0,0,0,0,0,0
2018-02-01 04:10:00,="000000001157",1,"EB_NS",2,"East",1,0,"",27222,0,0,1,0,0,0,0
2018-02-01 04:10:00,="000000001157",2,"EB_OS",2,"East",0,0,"",27222,0,0,0,0,0,0,0
2018-02-01 04:10:00,="000000001157",3,"WB_OS",1,"West",0,0,"",27222,0,0,0,0,0,0,0
2018-02-01 04:10:00,="000000001157",4,"WB_NS",1,"West",0,0,"",27222,0,0,0,0,0,0,0
2018-02-01 04:15:00,="000000001157",1,"EB_NS",2,"East",3,0,"",23426,667,0,1,0,2,0,0
2018-02-01 04:15:00,="000000001157",2,"EB_OS",2,"East",0,0,"",23426,0,0,0,0,0,0,0
2018-02-01 04:15:00,="000000001157",3,"WB_OS",1,"West",0,0,"",23426,0,0,0,0,0,0,0
2018-02-01 04:15:00,="000000001157",4,"WB_NS",1,"West",0,0,"",23426,0,0,0,0,0,0,0
2018-02-01 04:20:00,="000000001157",1,"EB_NS",2,"East",3,0,"",18426,0,0,3,0,0,0,0
2018-02-01 04:20:00,="000000001157",2,"EB_OS",2,"East",0,0,"",18426,0,0,0,0,0,0,0
2018-02-01 04:20:00,="000000001157",3,"WB_OS",1,"West",0,0,"",18426,0,0,0,0,0,0,0
2018-02-01 04:20:00,="000000001157",4,"WB_NS",1,"West",0,0,"",18426,0,0,0,0,0,0,0
2018-02-01 04:25:00,="000000001157",1,"EB_NS",2,"East",3,0,"",22129,333,0,2,0,0,1,0
2018-02-01 04:25:00,="000000001157",2,"EB_OS",2,"East",0,0,"",22129,0,0,0,0,0,0,0
2018-02-01 04:25:00,="000000001157",3,"WB_OS",1,"West",0,0,"",22129,0,0,0,0,0,0,0
2018-02-01 04:25:00,="000000001157",4,"WB_NS",1,"West",0,0,"",22129,0,0,0,0,0,0,0
2018-02-01 04:30:00,="000000001157",1,"EB_NS",2,"East",2,0,"",18611,0,0,2,0,0,0,0
2018-02-01 04:30:00,="000000001157",2,"EB_OS",2,"East",0,0,"",18611,0,0,0,0,0,0,0
2018-02-01 04:30:00,="000000001157",3,"WB_OS",1,"West",0,0,"",18611,0,0,0,0,0,0,0
2018-02-01 04:30:00,="000000001157",4,"WB_NS",1,"West",0,0,"",18611,0,0,0,0,0,0,0
2018-02-01 04:35:00,="000000001157",1,"EB_NS",2,"East",0,0,"",18611,0,0,0,0,0,0,0
2018-02-01 04:35:00,="000000001157",2,"EB_OS",2,"East",0,0,"",18611,0,0,0,0,0,0,0
2018-02-01 04:35:00,="000000001157",3,"WB_OS",1,"West",0,0,"",18611,0,0,0,0,0,0,0
2018-02-01 04:35:00,="000000001157",4,"WB_NS",1,"West",0,0,"",18611,0,0,0,0,0,0,0
2018-02-01 04:40:00,="000000001157",1,"EB_NS",2,"East",6,0,"",20000,0,0,6,0,0,0,0
2018-02-01 04:40:00,="000000001157",2,"EB_OS",2,"East",0,0,"",20000,0,0,0,0,0,0,0
2018-02-01 04:40:00,="000000001157",3,"WB_OS",1,"West",0,0,"",20000,0,0,0,0,0,0,0
2018-02-01 04:40:00,="000000001157",4,"WB_NS",1,"West",0,0,"",20000,0,0,0,0,0,0,0
2018-02-01 04:45:00,="000000001157",1,"EB_NS",2,"East",3,0,"",18981,333,0,2,0,1,0,0
2018-02-01 04:45:00,="000000001157",2,"EB_OS",2,"East",0,0,"",18981,0,0,0,0,0,0,0
2018-02-01 04:45:00,="000000001157",3,"WB_OS",1,"West",0,0,"",18981,0,0,0,0,0,0,0
2018-02-01 04:45:00,="000000001157",4,"WB_NS",1,"West",0,0,"",18981,0,0,0,0,0,0,0
2018-02-01 04:50:00,="000000001157",1,"EB_NS",2,"East",2,0,"",19306,500,0,1,0,1,0,0
2018-02-01 04:50:00,="000000001157",2,"EB_OS",2,"East",0,0,"",19306,0,0,0,0,0,0,0
2018-02-01 04:50:00,="000000001157",3,"WB_OS",1,"West",0,0,"",19306,0,0,0,0,0,0,0
2018-02-01 04:50:00,="000000001157",4,"WB_NS",1,"West",0,0,"",19306,0,0,0,0,0,0,0
2018-02-01 04:55:00,="000000001157",1,"EB_NS",2,"East",1,0,"",20833,1000,0,0,0,0,1,0
2018-02-01 04:55:00,="000000001157",2,"EB_OS",2,"East",0,0,"",20833,0,0,0,0,0,0,0
2018-02-01 04:55:00,="000000001157",3,"WB_OS",1,"West",0,0,"",20833,0,0,0,0,0,0,0
2018-02-01 04:55:00,="000000001157",4,"WB_NS",1,"West",0,0,"",20833,0,0,0,0,0,0,0
2018-02-01 05:00:00,="000000001157",1,"EB_NS",2,"East",3,0,"",24630,333,0,2,0,1,0,0
2018-02-01 05:00:00,="000000001157",2,"EB_OS",2,"East",0,0,"",24630,0,0,0,0,0,0,0
2018-02-01 05:00:00,="000000001157",3,"WB_OS",1,"West",0,0,"",24630,0,0,0,0,0,0,0
2018-02-01 05:00:00,="000000001157",4,"WB_NS",1,"West",0,0,"",24630,0,0,0,0,0,0,0
2018-02-01 05:05:00,="000000001157",1,"EB_NS",2,"East",4,0,"",21389,500,0,2,0,2,0,0
